episode,question_id,total_reward,num_steps,num_llm_calls,final_status,verification_pass,citation_support,latency_seconds,token_usage,buffer_size,total_gradient_updates,critic_loss,actor_loss_retriever,actor_loss_rewriter,actor_loss_grader,actor_loss_generator,actor_loss_verifier,trained_so_far
134,Q053,-0.3351,10,6,rejected,0,0.75,24.234,13683,551,244,0.002331,-0.551658,nan,-0.451583,-0.589925,-0.729032,True
135,Q070,0.375,4,2,accepted,1,0.6667,9.363,3435,555,246,0.003112,-0.588285,nan,-0.519211,-0.60153,-0.710688,True
136,Q088,0.6142,4,3,accepted,1,1.0,23.978,1947,559,248,0.002633,-0.543161,nan,-0.469936,-0.552344,-0.675164,True
137,Q032,0.5661,4,3,accepted,1,1.0,23.153,1822,563,250,0.002523,-0.534164,nan,-0.486913,-0.575168,-0.690252,True
138,Q009,0.5559,4,3,accepted,1,1.0,23.167,1845,567,252,0.00381,-0.524876,nan,-0.49063,-0.563883,-0.703796,True
139,Q012,0.4641,4,3,accepted,1,0.6667,44.719,2057,571,254,0.002853,-0.526793,nan,-0.491972,-0.559896,-0.718091,True
140,Q050,0.7524,4,2,accepted,1,1.0,12.514,5057,575,256,0.005973,-0.540955,nan,-0.49259,-0.545463,-0.712285,True
141,Q007,0.75,4,2,accepted,1,1.0,5.808,3734,579,258,0.002078,-0.573037,nan,-0.529094,-0.585929,-0.754213,True
142,Q026,0.2933,4,3,accepted,1,0.6,31.468,2204,583,260,0.001988,-0.527463,nan,-0.506657,-0.581074,-0.702013,True
143,Q046,0.6238,4,2,accepted,1,1.0,2.994,320,587,262,0.004217,-0.545854,nan,-0.517059,-0.57919,-0.687645,True
144,Q041,0.6009,4,3,accepted,1,1.0,22.713,1537,591,264,0.001321,-0.54769,nan,-0.530118,-0.603676,-0.761858,True
145,Q075,0.4048,4,3,accepted,1,1.0,26.805,2745,595,266,0.002699,-0.531374,nan,-0.533385,-0.585579,-0.766206,True
146,Q026,0.3111,4,3,accepted,1,0.6667,34.932,2986,599,268,0.003445,-0.519233,nan,-0.502549,-0.565923,-0.693705,True
147,Q055,0.7186,4,3,accepted,1,1.0,33.88,3551,603,270,0.001739,-0.550188,nan,-0.510917,-0.616229,-0.739987,True
148,Q009,0.5566,4,3,accepted,1,1.0,23.651,1840,607,272,0.003145,-0.548819,nan,-0.464272,-0.593026,-0.690385,True
149,Q071,0.608,4,3,accepted,1,1.0,29.643,1929,611,274,0.005012,-0.522057,nan,-0.460139,-0.580126,-0.686939,True
150,Q068,0.4914,4,3,accepted,1,0.75,30.228,2213,615,276,0.004524,-0.543052,nan,-0.50005,-0.6128,-0.744587,True
151,Q021,0.5486,4,3,accepted,1,1.0,46.662,2174,619,278,0.003992,-0.539797,nan,-0.496306,-0.577722,-0.726646,True
152,Q079,0.4474,4,2,accepted,1,1.0,4.258,3972,623,280,0.002067,-0.508394,nan,-0.480808,-0.589726,-0.744068,True
153,Q018,0.4416,4,3,accepted,1,1.0,36.669,1786,627,282,0.002317,-0.538381,nan,-0.506275,-0.616724,-0.736238,True
154,Q001,0.5624,4,2,accepted,1,1.0,6.542,5106,631,284,0.004294,-0.554284,nan,-0.511513,-0.609722,-0.752679,True
155,Q080,0.713,4,2,accepted,1,1.0,3.108,4422,635,286,0.002336,-0.529632,nan,-0.504605,-0.579235,-0.692964,True
156,Q006,0.4939,4,2,accepted,1,1.0,7.04,4091,639,288,0.003389,-0.536219,nan,-0.494991,-0.624281,-0.696632,True
157,Q045,0.6563,4,3,accepted,1,1.0,24.768,2150,643,290,0.004793,-0.545492,nan,-0.507945,-0.6129,-0.680788,True
158,Q085,0.6202,4,2,accepted,1,1.0,3.705,4924,647,292,0.001904,-0.522404,nan,-0.47732,-0.548129,-0.666119,True
159,Q044,0.6197,4,2,accepted,1,1.0,5.529,2852,651,294,0.002909,-0.531919,nan,-0.481407,-0.617465,-0.791292,True
160,Q080,0.4431,4,2,accepted,1,1.0,4.354,332,655,296,0.004577,-0.53854,nan,-0.471793,-0.572999,-0.719612,True
161,Q012,0.6233,4,3,accepted,1,1.0,43.458,2279,659,298,0.005063,-0.485243,nan,-0.489372,-0.572051,-0.657455,True
162,Q088,0.6198,4,3,accepted,1,1.0,22.466,2214,663,300,0.007143,-0.528781,nan,-0.558489,-0.604152,-0.684559,True
163,Q059,0.4146,4,2,accepted,1,1.0,7.258,5184,667,302,0.005443,-0.51527,nan,-0.535354,-0.57664,-0.669982,True
164,Q051,0.5774,4,2,accepted,1,1.0,6.649,4565,671,304,0.005642,-0.544517,nan,-0.48134,-0.605508,-0.672225,True
165,Q066,0.2495,7,5,accepted,1,0.5,31.763,3936,678,308,0.004505,-0.549819,nan,-0.48698,-0.585375,-0.701339,True
166,Q067,0.5978,4,2,accepted,1,1.0,3.43,3990,682,310,0.005766,-0.521031,nan,-0.478956,-0.596018,-0.72659,True
167,Q044,0.65,4,2,accepted,1,1.0,4.652,2808,686,312,0.004937,-0.518888,nan,-0.498159,-0.607311,-0.731994,True
168,Q004,0.4955,4,3,accepted,1,0.5,26.142,1959,690,314,0.004692,-0.520642,nan,-0.521244,-0.585006,-0.740255,True
169,Q015,0.4764,4,2,accepted,1,1.0,8.057,4189,694,316,0.004066,-0.529128,nan,-0.503041,-0.609741,-0.738768,True
170,Q059,-0.5312,10,6,rejected,0,0.6667,20.318,15594,704,321,0.003731,-0.556165,nan,-0.474066,-0.61005,-0.672013,True
171,Q011,0.6069,4,2,accepted,1,1.0,7.133,5232,708,323,0.004954,-0.517264,nan,-0.472932,-0.57571,-0.702433,True
172,Q032,0.7032,4,2,accepted,1,1.0,3.034,1297,712,325,0.002525,-0.526389,nan,-0.507479,-0.633565,-0.731044,True
173,Q067,0.6,4,2,accepted,1,1.0,3.351,3983,716,327,0.002514,-0.497093,nan,-0.452779,-0.557084,-0.574405,True
174,Q048,0.36,7,4,accepted,1,1.0,13.581,3624,723,330,0.005278,-0.558301,nan,-0.550765,-0.6565,-0.663402,True
175,Q019,0.556,4,3,accepted,1,1.0,19.14,1983,727,332,0.004257,-0.48308,nan,-0.453993,-0.609704,-0.64837,True
176,Q016,0.668,4,2,accepted,1,1.0,20.217,4966,731,334,0.006589,-0.469911,nan,-0.482026,-0.559049,-0.726037,True
177,Q050,0.7681,4,2,accepted,1,1.0,7.558,4439,735,336,0.003972,-0.517784,nan,-0.50806,-0.636607,-0.713626,True
178,Q029,0.6482,4,2,accepted,1,1.0,6.669,4198,739,338,0.00488,-0.511382,nan,-0.508991,-0.607519,-0.683258,True
179,Q088,0.6333,4,3,accepted,1,1.0,24.727,2216,743,340,0.008355,-0.516771,nan,-0.510901,-0.566131,-0.673053,True
180,Q045,-0.27,10,6,rejected,0,0.8,27.236,5784,753,345,0.003425,-0.506529,nan,-0.466887,-0.584759,-0.652289,True
181,Q062,0.3363,7,4,accepted,1,1.0,11.672,2920,760,349,0.007741,-0.507964,nan,-0.459629,-0.582113,-0.647223,True
182,Q004,0.4883,4,3,accepted,1,0.5,28.437,1965,764,351,0.004525,-0.506108,nan,-0.48294,-0.566061,-0.669928,True
183,Q021,0.539,4,3,accepted,1,1.0,44.302,2194,768,353,0.003247,-0.513465,nan,-0.524408,-0.628101,-0.681722,True
184,Q020,0.1355,4,3,accepted,1,0.5,28.008,1816,772,355,0.007209,-0.511383,nan,-0.518811,-0.578414,-0.624663,True
185,Q088,0.6242,4,3,accepted,1,1.0,22.249,2294,776,357,0.003845,-0.478953,nan,-0.49843,-0.573367,-0.668823,True
186,Q044,0.6496,4,2,accepted,1,1.0,3.818,2802,780,359,0.007122,-0.522122,nan,-0.527582,-0.643108,-0.721134,True
187,Q053,0.1326,10,6,accepted,1,1.0,20.812,15511,790,364,0.00461,-0.490047,nan,-0.499408,-0.58297,-0.635923,True
